season,week,contestant_id,celebrity_name,ballroom_partner,judge_rank,fan_rank_min,fan_rank_max,combined_rank_min,combined_rank_max,actual_eliminated,epsilon,k_actual,status,worse_definite,worse_possible
34,1,13,Dylan Efron,Daniella Karagach (Rumer Willis week 9),9,,,,,0,0.1,0,unsolved,,
34,2,0,Corey Feldman,Jenna Johnson,14,,,,,1,0.01,2,unsolved,,
34,2,1,Danielle Fishel,Pasha Pashkov,10,,,,,0,0.01,2,unsolved,,
34,2,2,Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),5,,,,,0,0.01,2,unsolved,,
34,2,3,Baron Davis,Britt Stewart,11,,,,,1,0.01,2,unsolved,,
34,2,4,Jordan Chiles,Ezra Sosa (Apolo Anton Ohno week 9),1,,,,,0,0.01,2,unsolved,,
34,2,5,Andy Richter,Emma Slater/Kaitlyn Bristowe (week 9),13,,,,,0,0.01,2,unsolved,,
34,2,6,Robert Irwin,Witney Carson (Xoshitl Gomez week 9),1,,,,,0,0.01,2,unsolved,,
34,2,7,Hilaria Baldwin,Gleb Savchenko,5,,,,,0,0.01,2,unsolved,,
34,2,8,Lauren Jauregui,Brandon Armstrong,5,,,,,0,0.01,2,unsolved,,
34,2,9,Scott Hoying,Rylee Arnold,11,,,,,0,0.01,2,unsolved,,
34,2,10,Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),5,,,,,0,0.01,2,unsolved,,
34,2,11,Jen Affleck,Jan Ravnik,1,,,,,0,0.01,2,unsolved,,
34,2,12,Whitney Leavitt,Mark Ballas,1,,,,,0,0.01,2,unsolved,,
34,2,13,Dylan Efron,Daniella Karagach (Rumer Willis week 9),9,,,,,0,0.01,2,unsolved,,
34,2,0,Corey Feldman,Jenna Johnson,14,,,,,1,0.05,2,unsolved,,
34,2,1,Danielle Fishel,Pasha Pashkov,10,,,,,0,0.05,2,unsolved,,
34,2,2,Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),5,,,,,0,0.05,2,unsolved,,
34,2,3,Baron Davis,Britt Stewart,11,,,,,1,0.05,2,unsolved,,
34,2,4,Jordan Chiles,Ezra Sosa (Apolo Anton Ohno week 9),1,,,,,0,0.05,2,unsolved,,
34,2,5,Andy Richter,Emma Slater/Kaitlyn Bristowe (week 9),13,,,,,0,0.05,2,unsolved,,
34,2,6,Robert Irwin,Witney Carson (Xoshitl Gomez week 9),1,,,,,0,0.05,2,unsolved,,
34,2,7,Hilaria Baldwin,Gleb Savchenko,5,,,,,0,0.05,2,unsolved,,
34,2,8,Lauren Jauregui,Brandon Armstrong,5,,,,,0,0.05,2,unsolved,,
34,2,9,Scott Hoying,Rylee Arnold,11,,,,,0,0.05,2,unsolved,,
34,2,10,Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),5,,,,,0,0.05,2,unsolved,,
34,2,11,Jen Affleck,Jan Ravnik,1,,,,,0,0.05,2,unsolved,,
34,2,12,Whitney Leavitt,Mark Ballas,1,,,,,0,0.05,2,unsolved,,
34,2,13,Dylan Efron,Daniella Karagach (Rumer Willis week 9),9,,,,,0,0.05,2,unsolved,,
34,2,0,Corey Feldman,Jenna Johnson,14,,,,,1,0.1,2,unsolved,,
34,2,1,Danielle Fishel,Pasha Pashkov,10,,,,,0,0.1,2,unsolved,,
34,2,2,Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),5,,,,,0,0.1,2,unsolved,,
34,2,3,Baron Davis,Britt Stewart,11,,,,,1,0.1,2,unsolved,,
34,2,4,Jordan Chiles,Ezra Sosa (Apolo Anton Ohno week 9),1,,,,,0,0.1,2,unsolved,,
34,2,5,Andy Richter,Emma Slater/Kaitlyn Bristowe (week 9),13,,,,,0,0.1,2,unsolved,,
34,2,6,Robert Irwin,Witney Carson (Xoshitl Gomez week 9),1,,,,,0,0.1,2,unsolved,,
34,2,7,Hilaria Baldwin,Gleb Savchenko,5,,,,,0,0.1,2,unsolved,,
34,2,8,Lauren Jauregui,Brandon Armstrong,5,,,,,0,0.1,2,unsolved,,
34,2,9,Scott Hoying,Rylee Arnold,11,,,,,0,0.1,2,unsolved,,
34,2,10,Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),5,,,,,0,0.1,2,unsolved,,
34,2,11,Jen Affleck,Jan Ravnik,1,,,,,0,0.1,2,unsolved,,
34,2,12,Whitney Leavitt,Mark Ballas,1,,,,,0,0.1,2,unsolved,,
34,2,13,Dylan Efron,Daniella Karagach (Rumer Willis week 9),9,,,,,0,0.1,2,unsolved,,
34,3,1,Danielle Fishel,Pasha Pashkov,8,,,,,0,0.01,1,unsolved,,
34,3,2,Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),8,,,,,0,0.01,1,unsolved,,
34,3,4,Jordan Chiles,Ezra Sosa (Apolo Anton Ohno week 9),1,,,,,0,0.01,1,unsolved,,
34,3,5,Andy Richter,Emma Slater/Kaitlyn Bristowe (week 9),11,,,,,0,0.01,1,unsolved,,
34,3,6,Robert Irwin,Witney Carson (Xoshitl Gomez week 9),5,,,,,0,0.01,1,unsolved,,
34,3,7,Hilaria Baldwin,Gleb Savchenko,5,,,,,0,0.01,1,unsolved,,
34,3,8,Lauren Jauregui,Brandon Armstrong,11,,,,,1,0.01,1,unsolved,,
34,3,9,Scott Hoying,Rylee Arnold,5,,,,,0,0.01,1,unsolved,,
34,3,10,Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),3,,,,,0,0.01,1,unsolved,,
34,3,11,Jen Affleck,Jan Ravnik,10,,,,,0,0.01,1,unsolved,,
34,3,12,Whitney Leavitt,Mark Ballas,1,,,,,0,0.01,1,unsolved,,
34,3,13,Dylan Efron,Daniella Karagach (Rumer Willis week 9),3,,,,,0,0.01,1,unsolved,,
34,3,1,Danielle Fishel,Pasha Pashkov,8,,,,,0,0.05,1,unsolved,,
34,3,2,Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),8,,,,,0,0.05,1,unsolved,,
34,3,4,Jordan Chiles,Ezra Sosa (Apolo Anton Ohno week 9),1,,,,,0,0.05,1,unsolved,,
34,3,5,Andy Richter,Emma Slater/Kaitlyn Bristowe (week 9),11,,,,,0,0.05,1,unsolved,,
34,3,6,Robert Irwin,Witney Carson (Xoshitl Gomez week 9),5,,,,,0,0.05,1,unsolved,,
34,3,7,Hilaria Baldwin,Gleb Savchenko,5,,,,,0,0.05,1,unsolved,,
34,3,8,Lauren Jauregui,Brandon Armstrong,11,,,,,1,0.05,1,unsolved,,
34,3,9,Scott Hoying,Rylee Arnold,5,,,,,0,0.05,1,unsolved,,
34,3,10,Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),3,,,,,0,0.05,1,unsolved,,
34,3,11,Jen Affleck,Jan Ravnik,10,,,,,0,0.05,1,unsolved,,
34,3,12,Whitney Leavitt,Mark Ballas,1,,,,,0,0.05,1,unsolved,,
34,3,13,Dylan Efron,Daniella Karagach (Rumer Willis week 9),3,,,,,0,0.05,1,unsolved,,
34,3,1,Danielle Fishel,Pasha Pashkov,8,,,,,0,0.1,1,unsolved,,
34,3,2,Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),8,,,,,0,0.1,1,unsolved,,
34,3,4,Jordan Chiles,Ezra Sosa (Apolo Anton Ohno week 9),1,,,,,0,0.1,1,unsolved,,
34,3,5,Andy Richter,Emma Slater/Kaitlyn Bristowe (week 9),11,,,,,0,0.1,1,unsolved,,
34,3,6,Robert Irwin,Witney Carson (Xoshitl Gomez week 9),5,,,,,0,0.1,1,unsolved,,
34,3,7,Hilaria Baldwin,Gleb Savchenko,5,,,,,0,0.1,1,unsolved,,
34,3,8,Lauren Jauregui,Brandon Armstrong,11,,,,,1,0.1,1,unsolved,,
34,3,9,Scott Hoying,Rylee Arnold,5,,,,,0,0.1,1,unsolved,,
34,3,10,Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),3,,,,,0,0.1,1,unsolved,,
34,3,11,Jen Affleck,Jan Ravnik,10,,,,,0,0.1,1,unsolved,,
34,3,12,Whitney Leavitt,Mark Ballas,1,,,,,0,0.1,1,unsolved,,
34,3,13,Dylan Efron,Daniella Karagach (Rumer Willis week 9),3,,,,,0,0.1,1,unsolved,,
34,4,1,Danielle Fishel,Pasha Pashkov,9,,,,,0,0.01,1,unsolved,,
34,4,2,Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),2,,,,,0,0.01,1,unsolved,,
34,4,4,Jordan Chiles,Ezra Sosa (Apolo Anton Ohno week 9),2,,,,,0,0.01,1,unsolved,,
34,4,5,Andy Richter,Emma Slater/Kaitlyn Bristowe (week 9),11,,,,,0,0.01,1,unsolved,,
34,4,6,Robert Irwin,Witney Carson (Xoshitl Gomez week 9),8,,,,,0,0.01,1,unsolved,,
34,4,7,Hilaria Baldwin,Gleb Savchenko,5,,,,,1,0.01,1,unsolved,,
34,4,9,Scott Hoying,Rylee Arnold,9,,,,,0,0.01,1,unsolved,,
34,4,10,Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),2,,,,,0,0.01,1,unsolved,,
34,4,11,Jen Affleck,Jan Ravnik,5,,,,,0,0.01,1,unsolved,,
34,4,12,Whitney Leavitt,Mark Ballas,1,,,,,0,0.01,1,unsolved,,
34,4,13,Dylan Efron,Daniella Karagach (Rumer Willis week 9),5,,,,,0,0.01,1,unsolved,,
34,4,1,Danielle Fishel,Pasha Pashkov,9,,,,,0,0.05,1,unsolved,,
34,4,2,Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),2,,,,,0,0.05,1,unsolved,,
34,4,4,Jordan Chiles,Ezra Sosa (Apolo Anton Ohno week 9),2,,,,,0,0.05,1,unsolved,,
34,4,5,Andy Richter,Emma Slater/Kaitlyn Bristowe (week 9),11,,,,,0,0.05,1,unsolved,,
34,4,6,Robert Irwin,Witney Carson (Xoshitl Gomez week 9),8,,,,,0,0.05,1,unsolved,,
34,4,7,Hilaria Baldwin,Gleb Savchenko,5,,,,,1,0.05,1,unsolved,,
34,4,9,Scott Hoying,Rylee Arnold,9,,,,,0,0.05,1,unsolved,,
34,4,10,Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),2,,,,,0,0.05,1,unsolved,,
34,4,11,Jen Affleck,Jan Ravnik,5,,,,,0,0.05,1,unsolved,,
34,4,12,Whitney Leavitt,Mark Ballas,1,,,,,0,0.05,1,unsolved,,
34,4,13,Dylan Efron,Daniella Karagach (Rumer Willis week 9),5,,,,,0,0.05,1,unsolved,,
34,4,1,Danielle Fishel,Pasha Pashkov,9,,,,,0,0.1,1,unsolved,,
34,4,2,Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),2,,,,,0,0.1,1,unsolved,,
34,4,4,Jordan Chiles,Ezra Sosa (Apolo Anton Ohno week 9),2,,,,,0,0.1,1,unsolved,,
34,4,5,Andy Richter,Emma Slater/Kaitlyn Bristowe (week 9),11,,,,,0,0.1,1,unsolved,,
34,4,6,Robert Irwin,Witney Carson (Xoshitl Gomez week 9),8,,,,,0,0.1,1,unsolved,,
34,4,7,Hilaria Baldwin,Gleb Savchenko,5,,,,,1,0.1,1,unsolved,,
34,4,9,Scott Hoying,Rylee Arnold,9,,,,,0,0.1,1,unsolved,,
34,4,10,Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),2,,,,,0,0.1,1,unsolved,,
34,4,11,Jen Affleck,Jan Ravnik,5,,,,,0,0.1,1,unsolved,,
34,4,12,Whitney Leavitt,Mark Ballas,1,,,,,0,0.1,1,unsolved,,
34,4,13,Dylan Efron,Daniella Karagach (Rumer Willis week 9),5,,,,,0,0.1,1,unsolved,,
34,5,1,Danielle Fishel,Pasha Pashkov,8,,,,,0,0.01,0,unsolved,,
34,5,2,Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),6,,,,,0,0.01,0,unsolved,,
34,5,4,Jordan Chiles,Ezra Sosa (Apolo Anton Ohno week 9),5,,,,,0,0.01,0,unsolved,,
34,5,5,Andy Richter,Emma Slater/Kaitlyn Bristowe (week 9),10,,,,,0,0.01,0,unsolved,,
34,5,6,Robert Irwin,Witney Carson (Xoshitl Gomez week 9),2,,,,,0,0.01,0,unsolved,,
34,5,9,Scott Hoying,Rylee Arnold,6,,,,,0,0.01,0,unsolved,,
34,5,10,Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),2,,,,,0,0.01,0,unsolved,,
34,5,11,Jen Affleck,Jan Ravnik,8,,,,,0,0.01,0,unsolved,,
34,5,12,Whitney Leavitt,Mark Ballas,4,,,,,0,0.01,0,unsolved,,
34,5,13,Dylan Efron,Daniella Karagach (Rumer Willis week 9),1,,,,,0,0.01,0,unsolved,,
34,5,1,Danielle Fishel,Pasha Pashkov,8,,,,,0,0.05,0,unsolved,,
34,5,2,Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),6,,,,,0,0.05,0,unsolved,,
34,5,4,Jordan Chiles,Ezra Sosa (Apolo Anton Ohno week 9),5,,,,,0,0.05,0,unsolved,,
34,5,5,Andy Richter,Emma Slater/Kaitlyn Bristowe (week 9),10,,,,,0,0.05,0,unsolved,,
34,5,6,Robert Irwin,Witney Carson (Xoshitl Gomez week 9),2,,,,,0,0.05,0,unsolved,,
34,5,9,Scott Hoying,Rylee Arnold,6,,,,,0,0.05,0,unsolved,,
34,5,10,Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),2,,,,,0,0.05,0,unsolved,,
34,5,11,Jen Affleck,Jan Ravnik,8,,,,,0,0.05,0,unsolved,,
34,5,12,Whitney Leavitt,Mark Ballas,4,,,,,0,0.05,0,unsolved,,
34,5,13,Dylan Efron,Daniella Karagach (Rumer Willis week 9),1,,,,,0,0.05,0,unsolved,,
34,5,1,Danielle Fishel,Pasha Pashkov,8,,,,,0,0.1,0,unsolved,,
34,5,2,Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),6,,,,,0,0.1,0,unsolved,,
34,5,4,Jordan Chiles,Ezra Sosa (Apolo Anton Ohno week 9),5,,,,,0,0.1,0,unsolved,,
34,5,5,Andy Richter,Emma Slater/Kaitlyn Bristowe (week 9),10,,,,,0,0.1,0,unsolved,,
34,5,6,Robert Irwin,Witney Carson (Xoshitl Gomez week 9),2,,,,,0,0.1,0,unsolved,,
34,5,9,Scott Hoying,Rylee Arnold,6,,,,,0,0.1,0,unsolved,,
34,5,10,Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),2,,,,,0,0.1,0,unsolved,,
34,5,11,Jen Affleck,Jan Ravnik,8,,,,,0,0.1,0,unsolved,,
34,5,12,Whitney Leavitt,Mark Ballas,4,,,,,0,0.1,0,unsolved,,
34,5,13,Dylan Efron,Daniella Karagach (Rumer Willis week 9),1,,,,,0,0.1,0,unsolved,,
34,6,1,Danielle Fishel,Pasha Pashkov,3,,,,,0,0.01,1,unsolved,,
34,6,2,Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),3,,,,,0,0.01,1,unsolved,,
34,6,4,Jordan Chiles,Ezra Sosa (Apolo Anton Ohno week 9),1,,,,,0,0.01,1,unsolved,,
34,6,5,Andy Richter,Emma Slater/Kaitlyn Bristowe (week 9),10,,,,,0,0.01,1,unsolved,,
34,6,6,Robert Irwin,Witney Carson (Xoshitl Gomez week 9),3,,,,,0,0.01,1,unsolved,,
34,6,9,Scott Hoying,Rylee Arnold,9,,,,,1,0.01,1,unsolved,,
34,6,10,Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),6,,,,,0,0.01,1,unsolved,,
34,6,11,Jen Affleck,Jan Ravnik,7,,,,,0,0.01,1,unsolved,,
34,6,12,Whitney Leavitt,Mark Ballas,1,,,,,0,0.01,1,unsolved,,
34,6,13,Dylan Efron,Daniella Karagach (Rumer Willis week 9),7,,,,,0,0.01,1,unsolved,,
34,6,1,Danielle Fishel,Pasha Pashkov,3,,,,,0,0.05,1,unsolved,,
34,6,2,Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),3,,,,,0,0.05,1,unsolved,,
34,6,4,Jordan Chiles,Ezra Sosa (Apolo Anton Ohno week 9),1,,,,,0,0.05,1,unsolved,,
34,6,5,Andy Richter,Emma Slater/Kaitlyn Bristowe (week 9),10,,,,,0,0.05,1,unsolved,,
34,6,6,Robert Irwin,Witney Carson (Xoshitl Gomez week 9),3,,,,,0,0.05,1,unsolved,,
34,6,9,Scott Hoying,Rylee Arnold,9,,,,,1,0.05,1,unsolved,,
34,6,10,Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),6,,,,,0,0.05,1,unsolved,,
34,6,11,Jen Affleck,Jan Ravnik,7,,,,,0,0.05,1,unsolved,,
34,6,12,Whitney Leavitt,Mark Ballas,1,,,,,0,0.05,1,unsolved,,
34,6,13,Dylan Efron,Daniella Karagach (Rumer Willis week 9),7,,,,,0,0.05,1,unsolved,,
34,6,1,Danielle Fishel,Pasha Pashkov,3,,,,,0,0.1,1,unsolved,,
34,6,2,Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),3,,,,,0,0.1,1,unsolved,,
34,6,4,Jordan Chiles,Ezra Sosa (Apolo Anton Ohno week 9),1,,,,,0,0.1,1,unsolved,,
34,6,5,Andy Richter,Emma Slater/Kaitlyn Bristowe (week 9),10,,,,,0,0.1,1,unsolved,,
34,6,6,Robert Irwin,Witney Carson (Xoshitl Gomez week 9),3,,,,,0,0.1,1,unsolved,,
34,6,9,Scott Hoying,Rylee Arnold,9,,,,,1,0.1,1,unsolved,,
34,6,10,Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),6,,,,,0,0.1,1,unsolved,,
34,6,11,Jen Affleck,Jan Ravnik,7,,,,,0,0.1,1,unsolved,,
34,6,12,Whitney Leavitt,Mark Ballas,1,,,,,0,0.1,1,unsolved,,
34,6,13,Dylan Efron,Daniella Karagach (Rumer Willis week 9),7,,,,,0,0.1,1,unsolved,,
34,7,1,Danielle Fishel,Pasha Pashkov,6,,,,,0,0.01,1,unsolved,,
34,7,2,Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),8,,,,,0,0.01,1,unsolved,,
34,7,4,Jordan Chiles,Ezra Sosa (Apolo Anton Ohno week 9),4,,,,,0,0.01,1,unsolved,,
34,7,5,Andy Richter,Emma Slater/Kaitlyn Bristowe (week 9),9,,,,,0,0.01,1,unsolved,,
34,7,6,Robert Irwin,Witney Carson (Xoshitl Gomez week 9),3,,,,,0,0.01,1,unsolved,,
34,7,10,Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),1,,,,,0,0.01,1,unsolved,,
34,7,11,Jen Affleck,Jan Ravnik,7,,,,,1,0.01,1,unsolved,,
34,7,12,Whitney Leavitt,Mark Ballas,2,,,,,0,0.01,1,unsolved,,
34,7,13,Dylan Efron,Daniella Karagach (Rumer Willis week 9),4,,,,,0,0.01,1,unsolved,,
34,7,1,Danielle Fishel,Pasha Pashkov,6,,,,,0,0.05,1,unsolved,,
34,7,2,Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),8,,,,,0,0.05,1,unsolved,,
34,7,4,Jordan Chiles,Ezra Sosa (Apolo Anton Ohno week 9),4,,,,,0,0.05,1,unsolved,,
34,7,5,Andy Richter,Emma Slater/Kaitlyn Bristowe (week 9),9,,,,,0,0.05,1,unsolved,,
34,7,6,Robert Irwin,Witney Carson (Xoshitl Gomez week 9),3,,,,,0,0.05,1,unsolved,,
34,7,10,Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),1,,,,,0,0.05,1,unsolved,,
34,7,11,Jen Affleck,Jan Ravnik,7,,,,,1,0.05,1,unsolved,,
34,7,12,Whitney Leavitt,Mark Ballas,2,,,,,0,0.05,1,unsolved,,
34,7,13,Dylan Efron,Daniella Karagach (Rumer Willis week 9),4,,,,,0,0.05,1,unsolved,,
34,7,1,Danielle Fishel,Pasha Pashkov,6,,,,,0,0.1,1,unsolved,,
34,7,2,Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),8,,,,,0,0.1,1,unsolved,,
34,7,4,Jordan Chiles,Ezra Sosa (Apolo Anton Ohno week 9),4,,,,,0,0.1,1,unsolved,,
34,7,5,Andy Richter,Emma Slater/Kaitlyn Bristowe (week 9),9,,,,,0,0.1,1,unsolved,,
34,7,6,Robert Irwin,Witney Carson (Xoshitl Gomez week 9),3,,,,,0,0.1,1,unsolved,,
34,7,10,Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),1,,,,,0,0.1,1,unsolved,,
34,7,11,Jen Affleck,Jan Ravnik,7,,,,,1,0.1,1,unsolved,,
34,7,12,Whitney Leavitt,Mark Ballas,2,,,,,0,0.1,1,unsolved,,
34,7,13,Dylan Efron,Daniella Karagach (Rumer Willis week 9),4,,,,,0,0.1,1,unsolved,,
34,8,1,Danielle Fishel,Pasha Pashkov,7,,,,,1,0.01,1,unsolved,,
34,8,2,Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),6,,,,,0,0.01,1,unsolved,,
34,8,4,Jordan Chiles,Ezra Sosa (Apolo Anton Ohno week 9),2,,,,,0,0.01,1,unsolved,,
34,8,5,Andy Richter,Emma Slater/Kaitlyn Bristowe (week 9),8,,,,,0,0.01,1,unsolved,,
34,8,6,Robert Irwin,Witney Carson (Xoshitl Gomez week 9),4,,,,,0,0.01,1,unsolved,,
34,8,10,Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),3,,,,,0,0.01,1,unsolved,,
34,8,12,Whitney Leavitt,Mark Ballas,1,,,,,0,0.01,1,unsolved,,
34,8,13,Dylan Efron,Daniella Karagach (Rumer Willis week 9),4,,,,,0,0.01,1,unsolved,,
34,8,1,Danielle Fishel,Pasha Pashkov,7,,,,,1,0.05,1,unsolved,,
34,8,2,Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),6,,,,,0,0.05,1,unsolved,,
34,8,4,Jordan Chiles,Ezra Sosa (Apolo Anton Ohno week 9),2,,,,,0,0.05,1,unsolved,,
34,8,5,Andy Richter,Emma Slater/Kaitlyn Bristowe (week 9),8,,,,,0,0.05,1,unsolved,,
34,8,6,Robert Irwin,Witney Carson (Xoshitl Gomez week 9),4,,,,,0,0.05,1,unsolved,,
34,8,10,Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),3,,,,,0,0.05,1,unsolved,,
34,8,12,Whitney Leavitt,Mark Ballas,1,,,,,0,0.05,1,unsolved,,
34,8,13,Dylan Efron,Daniella Karagach (Rumer Willis week 9),4,,,,,0,0.05,1,unsolved,,
34,8,1,Danielle Fishel,Pasha Pashkov,7,,,,,1,0.1,1,unsolved,,
34,8,2,Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),6,,,,,0,0.1,1,unsolved,,
34,8,4,Jordan Chiles,Ezra Sosa (Apolo Anton Ohno week 9),2,,,,,0,0.1,1,unsolved,,
34,8,5,Andy Richter,Emma Slater/Kaitlyn Bristowe (week 9),8,,,,,0,0.1,1,unsolved,,
34,8,6,Robert Irwin,Witney Carson (Xoshitl Gomez week 9),4,,,,,0,0.1,1,unsolved,,
34,8,10,Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),3,,,,,0,0.1,1,unsolved,,
34,8,12,Whitney Leavitt,Mark Ballas,1,,,,,0,0.1,1,unsolved,,
34,8,13,Dylan Efron,Daniella Karagach (Rumer Willis week 9),4,,,,,0,0.1,1,unsolved,,
34,9,2,Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),6,,,,,0,0.01,1,unsolved,,
34,9,4,Jordan Chiles,Ezra Sosa (Apolo Anton Ohno week 9),5,,,,,0,0.01,1,unsolved,,
34,9,5,Andy Richter,Emma Slater/Kaitlyn Bristowe (week 9),7,,,,,1,0.01,1,unsolved,,
34,9,6,Robert Irwin,Witney Carson (Xoshitl Gomez week 9),1,,,,,0,0.01,1,unsolved,,
34,9,10,Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),4,,,,,0,0.01,1,unsolved,,
34,9,12,Whitney Leavitt,Mark Ballas,1,,,,,0,0.01,1,unsolved,,
34,9,13,Dylan Efron,Daniella Karagach (Rumer Willis week 9),1,,,,,0,0.01,1,unsolved,,
34,9,2,Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),6,,,,,0,0.05,1,unsolved,,
34,9,4,Jordan Chiles,Ezra Sosa (Apolo Anton Ohno week 9),5,,,,,0,0.05,1,unsolved,,
34,9,5,Andy Richter,Emma Slater/Kaitlyn Bristowe (week 9),7,,,,,1,0.05,1,unsolved,,
34,9,6,Robert Irwin,Witney Carson (Xoshitl Gomez week 9),1,,,,,0,0.05,1,unsolved,,
34,9,10,Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),4,,,,,0,0.05,1,unsolved,,
34,9,12,Whitney Leavitt,Mark Ballas,1,,,,,0,0.05,1,unsolved,,
34,9,13,Dylan Efron,Daniella Karagach (Rumer Willis week 9),1,,,,,0,0.05,1,unsolved,,
34,9,2,Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),6,,,,,0,0.1,1,unsolved,,
34,9,4,Jordan Chiles,Ezra Sosa (Apolo Anton Ohno week 9),5,,,,,0,0.1,1,unsolved,,
34,9,5,Andy Richter,Emma Slater/Kaitlyn Bristowe (week 9),7,,,,,1,0.1,1,unsolved,,
34,9,6,Robert Irwin,Witney Carson (Xoshitl Gomez week 9),1,,,,,0,0.1,1,unsolved,,
34,9,10,Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),4,,,,,0,0.1,1,unsolved,,
34,9,12,Whitney Leavitt,Mark Ballas,1,,,,,0,0.1,1,unsolved,,
34,9,13,Dylan Efron,Daniella Karagach (Rumer Willis week 9),1,,,,,0,0.1,1,unsolved,,
34,10,2,Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),4,,,,,0,0.01,1,unsolved,,
34,10,4,Jordan Chiles,Ezra Sosa (Apolo Anton Ohno week 9),4,,,,,0,0.01,1,unsolved,,
34,10,6,Robert Irwin,Witney Carson (Xoshitl Gomez week 9),1,,,,,0,0.01,1,unsolved,,
34,10,10,Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),2,,,,,0,0.01,1,unsolved,,
34,10,12,Whitney Leavitt,Mark Ballas,2,,,,,1,0.01,1,unsolved,,
34,10,13,Dylan Efron,Daniella Karagach (Rumer Willis week 9),6,,,,,0,0.01,1,unsolved,,
34,10,2,Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),4,,,,,0,0.05,1,unsolved,,
34,10,4,Jordan Chiles,Ezra Sosa (Apolo Anton Ohno week 9),4,,,,,0,0.05,1,unsolved,,
34,10,6,Robert Irwin,Witney Carson (Xoshitl Gomez week 9),1,,,,,0,0.05,1,unsolved,,
34,10,10,Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),2,,,,,0,0.05,1,unsolved,,
34,10,12,Whitney Leavitt,Mark Ballas,2,,,,,1,0.05,1,unsolved,,
34,10,13,Dylan Efron,Daniella Karagach (Rumer Willis week 9),6,,,,,0,0.05,1,unsolved,,
34,10,2,Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),4,,,,,0,0.1,1,unsolved,,
34,10,4,Jordan Chiles,Ezra Sosa (Apolo Anton Ohno week 9),4,,,,,0,0.1,1,unsolved,,
34,10,6,Robert Irwin,Witney Carson (Xoshitl Gomez week 9),1,,,,,0,0.1,1,unsolved,,
34,10,10,Alix Earle,Val Chmerkovskiy (Joey Graziadei week 9),2,,,,,0,0.1,1,unsolved,,
34,10,12,Whitney Leavitt,Mark Ballas,2,,,,,1,0.1,1,unsolved,,
34,10,13,Dylan Efron,Daniella Karagach (Rumer Willis week 9),6,,,,,0,0.1,1,unsolved,,
34,11,2,Elaine Hendrix,Alan Bersten (Rashad Jennings week 9),5,,,,,0,0.01,0,unsolved,,
34,11,4,Jordan Chiles,Ezra Sosa (Apolo Anton Ohno week 9),2,,,,,0,0.01,0,unsolved,,
