赛季,周数,人名,伴侣名,地区,国家,年龄,行业,最终名次,比赛结果,评委评分百分比,粉丝投票百分比,总百分比
31,4,Sam Champion,Cheryl Burke,Kentucky,United States,61,News Anchor,13,Eliminated Week 4,0.061,0.0352816426381546,0.0962816426381546
31,4,Selma Blair,Sasha Farber,Michigan,United States,50,Actor/Actress,12,Withdrew,0.078,0.0583825473973461,0.1363825473973461
31,4,Shangela,Gleb Savchenko,Texas,United States,40,TV Personality,4,4th Place,0.078,0.06583787315402,0.14383787315402
31,4,Trevor Donovan,Emma Slater,California,United States,39,Actor/Actress,6,Eliminated Week 9,0.0683,0.0405322681748487,0.1088322681748487
31,4,Vinny Guadagnino,Koko Iwasaki,New York,United States,34,TV Personality,7,Eliminated Week 8,0.0707,0.0438339504355554,0.1145339504355553
31,4,Wayne Brady,Witney Carson,Georgia,United States,50,Comedian,3,3rd Place,0.0878,0.1411415555651365,0.2289415555651365
31,5,Charli D'Amelio,Mark Ballas,Connecticut,United States,18,Social Media Personality,1,1st Place,0.0936,0.2107349119484372,0.3043349119484372
31,5,Daniel Durant,Britt Stewart,Michigan,United States,32,Actor/Actress,5,Eliminated Week 9,0.0747,0.0454370439839306,0.1201370439839306
31,5,Gabby Windey,Valentin Chmerkovskiy,Illinois,United States,31,TV Personality,2,2nd Place,0.0914,0.1463033791034178,0.2377033791034178
31,5,Heidi D'Amelio,Artem Chigvintsev,Louisiana,United States,50,Social Media Personality,8,Eliminated Week 8,0.087,0.078402039601215,0.165402039601215
31,5,Jessie James Decker,Alan Bersten,others,Italy,34,Singer/Rapper,10,Eliminated Week 6,0.0803,0.0544308639522641,0.134730863952264
31,5,Jordin Sparks,Brandon Armstrong,Arizona,United States,32,Singer/Rapper,9,Eliminated Week 7,0.0792,0.0420146127266509,0.1212146127266509
31,5,Joseph Baena,Daniella Karagach,California,United States,24,Actor/Actress,11,Eliminated Week 5,0.078,0.0390943925213144,0.1170943925213144
31,5,Selma Blair,Sasha Farber,Michigan,United States,50,Actor/Actress,12,Withdrew,0.0892,0.0923826641345816,0.1815826641345816
31,5,Shangela,Gleb Savchenko,Texas,United States,40,TV Personality,4,4th Place,0.0858,0.0682456933172316,0.1540456933172316
31,5,Trevor Donovan,Emma Slater,California,United States,39,Actor/Actress,6,Eliminated Week 9,0.0803,0.0605177116739037,0.1408177116739037
31,5,Vinny Guadagnino,Koko Iwasaki,New York,United States,34,TV Personality,7,Eliminated Week 8,0.0691,0.049506643908924,0.118606643908924
31,5,Wayne Brady,Witney Carson,Georgia,United States,50,Comedian,3,3rd Place,0.0914,0.1129300431281287,0.2043300431281287
31,6,Charli D'Amelio,Mark Ballas,Connecticut,United States,18,Social Media Personality,1,1st Place,0.1159,0.2293361379662934,0.3452361379662934
31,6,Daniel Durant,Britt Stewart,Michigan,United States,32,Actor/Actress,5,Eliminated Week 9,0.0986,0.0658595111058135,0.1644595111058135
31,6,Gabby Windey,Valentin Chmerkovskiy,Illinois,United States,31,TV Personality,2,2nd Place,0.1072,0.1592173390956978,0.2664173390956978
31,6,Heidi D'Amelio,Artem Chigvintsev,Louisiana,United States,50,Social Media Personality,8,Eliminated Week 8,0.1043,0.1005371308046297,0.2048371308046297
31,6,Jessie James Decker,Alan Bersten,others,Italy,34,Singer/Rapper,10,Eliminated Week 6,0.0928,0.0494476975434849,0.1422476975434849
31,6,Jordin Sparks,Brandon Armstrong,Arizona,United States,32,Singer/Rapper,9,Eliminated Week 7,0.0986,0.0538765143979711,0.1524765143979711
31,6,Shangela,Gleb Savchenko,Texas,United States,40,TV Personality,4,4th Place,0.1043,0.1228981933364176,0.2271981933364176
31,6,Trevor Donovan,Emma Slater,California,United States,39,Actor/Actress,6,Eliminated Week 9,0.0986,0.0742696290495783,0.1728696290495783
31,6,Vinny Guadagnino,Koko Iwasaki,New York,United States,34,TV Personality,7,Eliminated Week 8,0.0812,0.0592353872909076,0.1404353872909076
31,6,Wayne Brady,Witney Carson,Georgia,United States,50,Comedian,3,3rd Place,0.0986,0.0853224594092056,0.1839224594092056
31,7,Charli D'Amelio,Mark Ballas,Connecticut,United States,18,Social Media Personality,1,1st Place,0.1198,0.2412661958459512,0.3610661958459512
31,7,Daniel Durant,Britt Stewart,Michigan,United States,32,Actor/Actress,5,Eliminated Week 9,0.1121,0.0897609307648895,0.2018609307648895
31,7,Gabby Windey,Valentin Chmerkovskiy,Illinois,United States,31,TV Personality,2,2nd Place,0.1091,0.0781331325563497,0.1872331325563497
31,7,Heidi D'Amelio,Artem Chigvintsev,Louisiana,United States,50,Social Media Personality,8,Eliminated Week 8,0.1075,0.0623168100669741,0.1698168100669741
31,7,Jordin Sparks,Brandon Armstrong,Arizona,United States,32,Singer/Rapper,9,Eliminated Week 7,0.106,0.0566791687934876,0.1626791687934876
31,7,Shangela,Gleb Savchenko,Texas,United States,40,TV Personality,4,4th Place,0.1121,0.1057670688344148,0.2178670688344148
31,7,Trevor Donovan,Emma Slater,California,United States,39,Actor/Actress,6,Eliminated Week 9,0.1198,0.1674998195093863,0.2872998195093863
31,7,Vinny Guadagnino,Koko Iwasaki,New York,United States,34,TV Personality,7,Eliminated Week 8,0.0968,0.0692855205711591,0.1660855205711591
31,7,Wayne Brady,Witney Carson,Georgia,United States,50,Comedian,3,3rd Place,0.1167,0.1292913530573873,0.2459913530573872
31,8,Charli D'Amelio,Mark Ballas,Connecticut,United States,18,Social Media Personality,1,1st Place,0.1433,0.255762607868386,0.399062607868386
31,8,Daniel Durant,Britt Stewart,Michigan,United States,32,Actor/Actress,5,Eliminated Week 9,0.1242,0.0828277400133494,0.2070277400133494
31,8,Gabby Windey,Valentin Chmerkovskiy,Illinois,United States,31,TV Personality,2,2nd Place,0.1274,0.1121220536380376,0.2395220536380376
31,8,Heidi D'Amelio,Artem Chigvintsev,Louisiana,United States,50,Social Media Personality,8,Eliminated Week 8,0.1115,0.0660610982026874,0.1775610982026874
31,8,Shangela,Gleb Savchenko,Texas,United States,40,TV Personality,4,4th Place,0.1338,0.1370597879112061,0.2708597879112061
31,8,Trevor Donovan,Emma Slater,California,United States,39,Actor/Actress,6,Eliminated Week 9,0.1242,0.0951541912310839,0.2193541912310839
31,8,Vinny Guadagnino,Koko Iwasaki,New York,United States,34,TV Personality,7,Eliminated Week 8,0.0924,0.0734485217320416,0.1658485217320416
31,8,Wayne Brady,Witney Carson,Georgia,United States,50,Comedian,3,3rd Place,0.1433,0.1775639994032074,0.3208639994032074
31,9,Charli D'Amelio,Mark Ballas,Connecticut,United States,18,Social Media Personality,1,1st Place,0.1818,0.2972288985368851,0.4790288985368851
31,9,Daniel Durant,Britt Stewart,Michigan,United States,32,Actor/Actress,5,Eliminated Week 9,0.1568,0.0962564392725306,0.2530564392725306
31,9,Gabby Windey,Valentin Chmerkovskiy,Illinois,United States,31,TV Personality,2,2nd Place,0.1818,0.2063521028436584,0.3881521028436584
31,9,Shangela,Gleb Savchenko,Texas,United States,40,TV Personality,4,4th Place,0.1659,0.1303001825883665,0.2962001825883665
31,9,Trevor Donovan,Emma Slater,California,United States,39,Actor/Actress,6,Eliminated Week 9,0.1477,0.1105813538831965,0.2582813538831965
31,9,Wayne Brady,Witney Carson,Georgia,United States,50,Comedian,3,3rd Place,0.1659,0.1592810228753629,0.3251810228753629
31,10,Charli D'Amelio,Mark Ballas,Connecticut,United States,18,Social Media Personality,1,1st Place,0.2564,0.3747391088128864,0.6311391088128864
31,10,Gabby Windey,Valentin Chmerkovskiy,Illinois,United States,31,TV Personality,2,2nd Place,0.2564,0.2601638114663385,0.5165638114663385
31,10,Shangela,Gleb Savchenko,Texas,United States,40,TV Personality,4,4th Place,0.2436,0.1642793636206991,0.4078793636206991
31,10,Wayne Brady,Witney Carson,Georgia,United States,50,Comedian,3,3rd Place,0.2436,0.200817716100076,0.444417716100076
32,1,Adrian Peterson,Britt Stewart,Texas,United States,38,Athlete,11,Eliminated Week 4,0.0779,0.0637249137549139,0.1416249137549139
32,1,Alyson Hannigan,Sasha Farber,Washington D.C.,United States,49,Actor/Actress,5,5th Place,0.0563,0.0392314509870458,0.0955314509870458
32,1,Ariana Madix,Pasha Pashkov,Florida,United States,38,TV Personality,3,3rd Place,0.0909,0.1054492512110158,0.1963492512110158
32,1,Barry Williams,Peta Murgatroyd,California,United States,68,Actor/Actress,7,Eliminated Week 8,0.0693,0.0508252161032362,0.1201252161032362
32,1,Charity Lawson,Artem Chigvintsev,Georgia,United States,27,TV Personality,4,4th Place,0.0952,0.1967752606254609,0.2919752606254609
32,1,Harry Jowsey,Rylee Arnold,others,Australia,26,TV Personality,6,Eliminated Week 9,0.0519,0.0341493357324653,0.0860493357324653
32,1,Jamie Lynn Spears,Alan Bersten,Mississippi,United States,32,Actor/Actress,13,Eliminated Week 2,0.0649,0.042427171128513,0.107327171128513
32,1,Jason Mraz,Daniella Karagach,Virginia,United States,46,Singer/Rapper,2,2nd Place,0.0909,0.1366118470227882,0.2275118470227882
32,1,Lele Pons,Brandon Armstrong,others,Venezuela,27,Social Media Personality,8,Eliminated Week 7,0.0823,0.0862629862526276,0.1685629862526276
32,1,Matt Walsh,Koko Iwasaki,Illinois,United States,58,Comedian,14,Eliminated Week 1,0.0519,0.0320933726726419,0.0839933726726419
32,1,Mauricio Umansky,Emma Slater,others,Mexico,53,TV Personality,9,Eliminated Week 6,0.0649,0.0462271897323496,0.1111271897323496
32,1,Mira Sorvino,Gleb Savchenko,New York,United States,55,Actor/Actress,10,Eliminated Week 5,0.0736,0.0565088545461449,0.1301088545461449
32,1,Tyson Beckford,Jenna Johnson,New York,United States,52,Model,12,Eliminated Week 3,0.0519,0.0365046740772501,0.0884046740772501
32,1,Xochitl Gomez,Valentin Chmerkovskiy,California,United States,17,Actor/Actress,1,1st Place,0.0779,0.073208476153546,0.151108476153546
32,2,Adrian Peterson,Britt Stewart,Texas,United States,38,Athlete,11,Eliminated Week 4,0.063,0.0405322681748487,0.1035322681748487
32,2,Alyson Hannigan,Sasha Farber,Washington D.C.,United States,49,Actor/Actress,5,5th Place,0.0798,0.06583787315402,0.14563787315402
32,2,Ariana Madix,Pasha Pashkov,Florida,United States,38,TV Personality,3,3rd Place,0.084,0.0756358868579025,0.1596358868579025
32,2,Barry Williams,Peta Murgatroyd,California,United States,68,Actor/Actress,7,Eliminated Week 8,0.063,0.0438339504355554,0.1068339504355554
32,2,Charity Lawson,Artem Chigvintsev,Georgia,United States,27,TV Personality,4,4th Place,0.0882,0.1089456857033707,0.1971456857033707
32,2,Harry Jowsey,Rylee Arnold,others,Australia,26,TV Personality,6,Eliminated Week 9,0.063,0.0377150781352216,0.1007150781352216
32,2,Jamie Lynn Spears,Alan Bersten,Mississippi,United States,32,Actor/Actress,13,Eliminated Week 2,0.0672,0.0352816426381546,0.1024816426381546
32,2,Jason Mraz,Daniella Karagach,Virginia,United States,46,Singer/Rapper,2,2nd Place,0.1008,0.2032998380936894,0.3040998380936894
32,2,Lele Pons,Brandon Armstrong,others,Venezuela,27,Social Media Personality,8,Eliminated Week 7,0.0882,0.0891232519926246,0.1773232519926246
32,2,Mauricio Umansky,Emma Slater,others,Mexico,53,TV Personality,9,Eliminated Week 6,0.0504,0.0477599681903149,0.0981599681903149
32,2,Mira Sorvino,Gleb Savchenko,New York,United States,55,Actor/Actress,10,Eliminated Week 5,0.0756,0.0583825473973461,0.1339825473973461
32,2,Tyson Beckford,Jenna Johnson,New York,United States,52,Model,12,Eliminated Week 3,0.0756,0.0525104536618143,0.1281104536618143
32,2,Xochitl Gomez,Valentin Chmerkovskiy,California,United States,17,Actor/Actress,1,1st Place,0.1008,0.1411415555651365,0.2419415555651365
32,3,Adrian Peterson,Britt Stewart,Texas,United States,38,Athlete,11,Eliminated Week 4,0.0681,0.0420146127266509,0.1101146127266508
32,3,Alyson Hannigan,Sasha Farber,Washington D.C.,United States,49,Actor/Actress,5,5th Place,0.0743,0.0544308639522641,0.1287308639522641
32,3,Ariana Madix,Pasha Pashkov,Florida,United States,38,TV Personality,3,3rd Place,0.1053,0.1463033791034178,0.2516033791034178
32,3,Barry Williams,Peta Murgatroyd,California,United States,68,Actor/Actress,7,Eliminated Week 8,0.0774,0.0605177116739037,0.1379177116739037
32,3,Charity Lawson,Artem Chigvintsev,Georgia,United States,27,TV Personality,4,4th Place,0.0991,0.0923826641345816,0.1914826641345816
32,3,Harry Jowsey,Rylee Arnold,others,Australia,26,TV Personality,6,Eliminated Week 9,0.0743,0.049506643908924,0.123806643908924
32,3,Jason Mraz,Daniella Karagach,Virginia,United States,46,Singer/Rapper,2,2nd Place,0.1053,0.2107349119484372,0.3160349119484372
32,3,Lele Pons,Brandon Armstrong,others,Venezuela,27,Social Media Personality,8,Eliminated Week 7,0.0836,0.078402039601215,0.162002039601215
32,3,Mauricio Umansky,Emma Slater,others,Mexico,53,TV Personality,9,Eliminated Week 6,0.0712,0.0454370439839306,0.1166370439839306
32,3,Mira Sorvino,Gleb Savchenko,New York,United States,55,Actor/Actress,10,Eliminated Week 5,0.0805,0.0682456933172316,0.1487456933172316
32,3,Tyson Beckford,Jenna Johnson,New York,United States,52,Model,12,Eliminated Week 3,0.0619,0.0390943925213144,0.1009943925213144
32,3,Xochitl Gomez,Valentin Chmerkovskiy,California,United States,17,Actor/Actress,1,1st Place,0.0991,0.1129300431281287,0.2120300431281286
32,4,Adrian Peterson,Britt Stewart,Texas,United States,38,Athlete,11,Eliminated Week 4,0.0875,0.0437239749665867,0.1312239749665867
32,4,Alyson Hannigan,Sasha Farber,Washington D.C.,United States,49,Actor/Actress,5,5th Place,0.075,0.0566453806998638,0.1316453806998638
32,4,Ariana Madix,Pasha Pashkov,Florida,United States,38,TV Personality,3,3rd Place,0.1042,0.152255724146831,0.256455724146831
32,4,Barry Williams,Peta Murgatroyd,California,United States,68,Actor/Actress,7,Eliminated Week 8,0.075,0.0710222656482369,0.1460222656482369
32,4,Charity Lawson,Artem Chigvintsev,Georgia,United States,27,TV Personality,4,4th Place,0.1,0.0961412478141156,0.1961412478141156
32,4,Harry Jowsey,Rylee Arnold,others,Australia,26,TV Personality,6,Eliminated Week 9,0.0875,0.0472856476539382,0.1347856476539382
32,4,Jason Mraz,Daniella Karagach,Virginia,United States,46,Singer/Rapper,2,2nd Place,0.1,0.1175245958075374,0.2175245958075374
32,4,Lele Pons,Brandon Armstrong,others,Venezuela,27,Social Media Personality,8,Eliminated Week 7,0.0917,0.0815918223299099,0.1732918223299099
32,4,Mauricio Umansky,Emma Slater,others,Mexico,53,TV Personality,9,Eliminated Week 6,0.0792,0.0629798714909113,0.1421798714909113
32,4,Mira Sorvino,Gleb Savchenko,New York,United States,55,Actor/Actress,10,Eliminated Week 5,0.0875,0.0515208190311472,0.1390208190311471
32,4,Xochitl Gomez,Valentin Chmerkovskiy,California,United States,17,Actor/Actress,1,1st Place,0.1125,0.2193086504109215,0.3318086504109215
32,5,Alyson Hannigan,Sasha Farber,Washington D.C.,United States,49,Actor/Actress,5,5th Place,0.0875,0.0592353872909076,0.1467353872909076
32,5,Ariana Madix,Pasha Pashkov,Florida,United States,38,TV Personality,3,3rd Place,0.1,0.1005371308046297,0.2005371308046297
32,5,Barry Williams,Peta Murgatroyd,California,United States,68,Actor/Actress,7,Eliminated Week 8,0.1,0.0853224594092056,0.1853224594092056
32,5,Charity Lawson,Artem Chigvintsev,Georgia,United States,27,TV Personality,4,4th Place,0.1167,0.1592173390956978,0.2759173390956978
32,5,Harry Jowsey,Rylee Arnold,others,Australia,26,TV Personality,6,Eliminated Week 9,0.075,0.0538765143979711,0.1288765143979711
32,5,Jason Mraz,Daniella Karagach,Virginia,United States,46,Singer/Rapper,2,2nd Place,0.1125,0.1228981933364176,0.2353981933364176
32,5,Lele Pons,Brandon Armstrong,others,Venezuela,27,Social Media Personality,8,Eliminated Week 7,0.1,0.0742696290495783,0.1742696290495783
32,5,Mauricio Umansky,Emma Slater,others,Mexico,53,TV Personality,9,Eliminated Week 6,0.1,0.0658595111058135,0.1658595111058135
32,5,Mira Sorvino,Gleb Savchenko,New York,United States,55,Actor/Actress,10,Eliminated Week 5,0.0917,0.0494476975434849,0.1411476975434849
32,5,Xochitl Gomez,Valentin Chmerkovskiy,California,United States,17,Actor/Actress,1,1st Place,0.1167,0.2293361379662934,0.3460361379662934
32,6,Alyson Hannigan,Sasha Farber,Washington D.C.,United States,49,Actor/Actress,5,5th Place,0.0963,0.0781331325563497,0.1744331325563496
32,6,Ariana Madix,Pasha Pashkov,Florida,United States,38,TV Personality,3,3rd Place,0.1273,0.1674998195093863,0.2947998195093863
32,6,Barry Williams,Peta Murgatroyd,California,United States,68,Actor/Actress,7,Eliminated Week 8,0.0994,0.0692855205711591,0.1686855205711591
32,6,Charity Lawson,Artem Chigvintsev,Georgia,United States,27,TV Personality,4,4th Place,0.118,0.1057670688344148,0.2237670688344148
32,6,Harry Jowsey,Rylee Arnold,others,Australia,26,TV Personality,6,Eliminated Week 9,0.0901,0.0897609307648895,0.1798609307648895
32,6,Jason Mraz,Daniella Karagach,Virginia,United States,46,Singer/Rapper,2,2nd Place,0.1211,0.1292913530573873,0.2503913530573873
32,6,Lele Pons,Brandon Armstrong,others,Venezuela,27,Social Media Personality,8,Eliminated Week 7,0.1149,0.0623168100669741,0.1772168100669741
32,6,Mauricio Umansky,Emma Slater,others,Mexico,53,TV Personality,9,Eliminated Week 6,0.1025,0.0566791687934876,0.1591791687934876
32,6,Xochitl Gomez,Valentin Chmerkovskiy,California,United States,17,Actor/Actress,1,1st Place,0.1304,0.2412661958459512,0.3716661958459512
32,7,Alyson Hannigan,Sasha Farber,Washington D.C.,United States,49,Actor/Actress,5,5th Place,0.1241,0.1121220536380376,0.2362220536380376
32,7,Ariana Madix,Pasha Pashkov,Florida,United States,38,TV Personality,3,3rd Place,0.1312,0.255762607868386,0.386962607868386
32,7,Barry Williams,Peta Murgatroyd,California,United States,68,Actor/Actress,7,Eliminated Week 8,0.1152,0.1370597879112061,0.252259787911206
32,7,Charity Lawson,Artem Chigvintsev,Georgia,United States,27,TV Personality,4,4th Place,0.1277,0.0951541912310839,0.2228541912310839
32,7,Harry Jowsey,Rylee Arnold,others,Australia,26,TV Personality,6,Eliminated Week 9,0.1135,0.0734485217320416,0.1869485217320416
32,7,Jason Mraz,Daniella Karagach,Virginia,United States,46,Singer/Rapper,2,2nd Place,0.1277,0.0828277400133494,0.2105277400133494
32,7,Lele Pons,Brandon Armstrong,others,Venezuela,27,Social Media Personality,8,Eliminated Week 7,0.1294,0.0660610982026874,0.1954610982026873
32,7,Xochitl Gomez,Valentin Chmerkovskiy,California,United States,17,Actor/Actress,1,1st Place,0.1312,0.1775639994032074,0.3087639994032074
32,8,Alyson Hannigan,Sasha Farber,Washington D.C.,United States,49,Actor/Actress,5,5th Place,0.1423,0.0886864653072617,0.2309864653072617
32,8,Ariana Madix,Pasha Pashkov,Florida,United States,38,TV Personality,3,3rd Place,0.166,0.2738536829081489,0.4398536829081488
32,8,Barry Williams,Peta Murgatroyd,California,United States,68,Actor/Actress,7,Eliminated Week 8,0.1383,0.0786438187666175,0.2169438187666175
32,8,Charity Lawson,Artem Chigvintsev,Georgia,United States,27,TV Personality,4,4th Place,0.1542,0.1467545549793914,0.3009545549793914
32,8,Harry Jowsey,Rylee Arnold,others,Australia,26,TV Personality,6,Eliminated Week 9,0.1107,0.1200528786436298,0.2307528786436298
32,8,Jason Mraz,Daniella Karagach,Virginia,United States,46,Singer/Rapper,2,2nd Place,0.1304,0.1018848139294392,0.2322848139294391
